,userId,movieId,rating,timestamp
133,1,2105,4.0,964981725
134,1,2115,5.0,964982529
135,1,2116,5.0,964982876
136,1,2137,5.0,964982791
137,1,2139,5.0,964982791
138,1,2141,5.0,964982838
139,1,2143,4.0,964981725
140,1,2161,5.0,964981710
141,1,2174,4.0,964981680
142,1,2193,4.0,964981710
143,1,2253,2.0,964981775
144,1,2268,4.0,964982989
145,1,2273,4.0,964982310
146,1,2291,5.0,964983664
147,1,2329,5.0,964983263
148,1,2338,2.0,964983546
149,1,2353,5.0,964983861
150,1,2366,4.0,964982462
151,1,2387,5.0,964983123
152,1,2389,2.0,964983094
153,1,2395,5.0,964981093
154,1,2406,4.0,964982310
155,1,2414,3.0,964982513
156,1,2427,5.0,964982242
157,1,2450,4.0,964982620
158,1,2459,5.0,964983414
159,1,2470,5.0,964982588
160,1,2478,4.0,964984169
161,1,2492,4.0,965719662
162,1,2502,5.0,964981278
163,1,2528,3.0,964982328
164,1,2529,5.0,964982242
165,1,2542,5.0,964981265
166,1,2571,5.0,964981888
167,1,2580,5.0,964983000
168,1,2596,5.0,964981144
169,1,2616,4.0,964983080
170,1,2617,2.0,964982588
171,1,2628,4.0,964980523
172,1,2640,4.0,964982377
173,1,2641,5.0,964982620
174,1,2644,4.0,964983393
175,1,2648,4.0,964983414
176,1,2654,5.0,964983393
177,1,2657,3.0,964983426
178,1,2692,5.0,964981855
179,1,2700,5.0,964980985
180,1,2716,5.0,964983414
181,1,2761,5.0,964982703
182,1,2797,4.0,964981710
183,1,2826,4.0,964980523
184,1,2858,5.0,964980868
185,1,2872,5.0,964981680
186,1,2899,5.0,964982703
187,1,2916,4.0,964982290
188,1,2944,5.0,964981872
189,1,2947,5.0,964982176
190,1,2948,5.0,964982191
191,1,2949,5.0,964981888
192,1,2959,5.0,964983282
193,1,2985,4.0,964983034
194,1,2987,5.0,964982495
195,1,2991,5.0,964982271
196,1,2993,5.0,964982242
197,1,2997,4.0,964980896
198,1,3033,5.0,964983762
199,1,3034,5.0,964982791
200,1,3052,5.0,964981208
201,1,3053,5.0,964984086
202,1,3062,4.0,964981872
203,1,3147,5.0,964983873
204,1,3168,4.0,964982495
205,1,3176,1.0,964983504
206,1,3243,3.0,964981093
207,1,3247,3.0,964983108
208,1,3253,5.0,964981107
209,1,3273,5.0,964983536
210,1,3386,5.0,964983484
211,1,3439,4.0,964981799
212,1,3440,4.0,964981799
213,1,3441,5.0,964982328
214,1,3448,5.0,964984054
215,1,3450,5.0,964981144
216,1,3479,4.0,964981725
217,1,3489,4.0,964981775
218,1,3527,4.0,964982271
219,1,3578,5.0,964980668
220,1,3617,4.0,964980683
221,1,3639,4.0,964982271
222,1,3671,5.0,964981589
223,1,3702,5.0,964983737
224,1,3703,5.0,964981909
225,1,3729,5.0,964982363
226,1,3740,4.0,964982417
227,1,3744,4.0,964980694
228,1,3793,5.0,964981855
229,1,3809,4.0,964981220
230,1,4006,4.0,964982903
231,1,5060,5.0,964984002
232,2,318,3.0,1445714835
233,2,333,4.0,1445715029
234,2,1704,4.5,1445715228
235,2,3578,4.0,1445714885
236,2,6874,4.0,1445714952
237,2,8798,3.5,1445714960
238,2,46970,4.0,1445715013
239,2,48516,4.0,1445715064
240,2,58559,4.5,1445715141
241,2,60756,5.0,1445714980
242,2,68157,4.5,1445715154
243,2,71535,3.0,1445714974
244,2,74458,4.0,1445714926
245,2,77455,3.0,1445714941
246,2,79132,4.0,1445714841
247,2,80489,4.5,1445715340
248,2,80906,5.0,1445715172
249,2,86345,4.0,1445715166
250,2,89774,5.0,1445715189
251,2,91529,3.5,1445714891
252,2,91658,2.5,1445714938
253,2,99114,3.5,1445714874
254,2,106782,5.0,1445714966
255,2,109487,3.0,1445715145
256,2,112552,4.0,1445714882
257,2,114060,2.0,1445715276
258,2,115713,3.5,1445714854
259,2,122882,5.0,1445715272
260,2,131724,5.0,1445714851
261,4,21,3.0,986935199
262,4,32,2.0,945173447
263,4,45,3.0,986935047
264,4,47,2.0,945173425
265,4,52,3.0,964622786
266,4,58,3.0,964538444
267,4,106,4.0,986848784
268,4,125,5.0,964622758
269,4,126,1.0,986848920
270,4,162,5.0,945078571
271,4,171,3.0,945078428
272,4,176,5.0,964622565
273,4,190,2.0,945079259
274,4,215,5.0,945079078
275,4,222,1.0,945629040
276,4,232,5.0,964622684
277,4,235,2.0,945173513
278,4,247,3.0,986848894
279,4,260,5.0,945079259
280,4,265,5.0,964538468
281,4,296,1.0,945173350
282,4,319,5.0,945079182
283,4,342,5.0,964538500
284,4,345,4.0,945629063
285,4,348,4.0,964622786
286,4,351,3.0,986934901
287,4,357,3.0,964623306
288,4,368,4.0,945078690
289,4,417,2.0,945078467
290,4,441,1.0,986934915
291,4,450,2.0,986848828
292,4,457,5.0,945079259
293,4,475,5.0,945174290
294,4,492,5.0,945079872
295,4,509,1.0,945079106
296,4,538,5.0,945078636
297,4,539,1.0,964538832
298,4,553,2.0,945079301
299,4,588,4.0,945079670
300,4,593,5.0,964539986
301,4,595,3.0,986848609
302,4,599,2.0,945078587
303,4,608,5.0,964540008
304,4,648,3.0,945079906
305,4,708,4.0,986935230
306,4,759,3.0,945078601
307,4,800,4.0,945079106
308,4,892,4.0,964622714
309,4,898,5.0,964623347
310,4,899,4.0,945079653
311,4,902,4.0,945078446
312,4,904,4.0,945079837
313,4,908,5.0,945173902
314,4,910,5.0,945173989
315,4,912,5.0,945173902
316,4,914,5.0,945079670
317,4,919,5.0,945079521
318,4,920,5.0,945173602
319,4,930,5.0,964538571
320,4,937,3.0,986849085
321,4,1025,4.0,945079232
322,4,1046,5.0,945173654
323,4,1057,3.0,964540578
324,4,1060,2.0,986934819
325,4,1073,4.0,945079483
326,4,1077,5.0,945173692
327,4,1079,2.0,945078946
328,4,1080,5.0,986934696
329,4,1084,5.0,945079259
330,4,1086,5.0,964539723
331,4,1094,3.0,964538500
332,4,1103,5.0,964539723
333,4,1136,5.0,986934625
334,4,1179,4.0,964539180
335,4,1183,1.0,964778513
336,4,1188,5.0,964538500
337,4,1196,5.0,964538763
338,4,1197,5.0,964538763
339,4,1198,3.0,964538728
340,4,1199,2.0,945078967
341,4,1203,5.0,945174025
342,4,1211,1.0,964539205
343,4,1213,4.0,945079729
344,4,1219,4.0,964539961
345,4,1225,4.0,964539326
346,4,1250,5.0,945174008
347,4,1259,4.0,964538728
348,4,1265,4.0,964622684
349,4,1266,4.0,986849037
350,4,1279,2.0,986934832
351,4,1282,5.0,945079653
352,4,1283,5.0,945078690
353,4,1288,4.0,945079653
354,4,1291,4.0,964538763
355,4,1304,3.0,945078467
356,4,1391,1.0,945173766
357,4,1449,5.0,945079767
358,4,1466,4.0,945173492
359,4,1500,4.0,964622830
360,4,1517,4.0,945079790
361,4,1580,3.0,986935244
362,4,1597,1.0,945079906
363,4,1617,2.0,945079837
364,4,1641,4.0,964622758
365,4,1704,1.0,945629015
366,4,1719,4.0,945079956
367,4,1732,4.0,945079889
368,4,1733,5.0,945079143
369,4,1734,3.0,964539357
370,4,1834,5.0,945174134
371,4,1860,2.0,986849001
372,4,1883,4.0,964622642
373,4,1885,3.0,964622617
374,4,1892,2.0,964539431
375,4,1895,4.0,945629179
376,4,1907,3.0,964540505
377,4,1914,4.0,964622714
378,4,1916,1.0,986934786
379,4,1923,3.0,986934870
380,4,1947,5.0,945079653
381,4,1966,2.0,964622684
382,4,1967,5.0,945078967
383,4,1968,4.0,986934786
384,4,2019,2.0,945078690
385,4,2076,4.0,945079052
386,4,2078,5.0,945079521
387,4,2109,4.0,986935016
388,4,2145,3.0,986935328
389,4,2150,5.0,986934738
390,4,2174,5.0,964539855
391,4,2186,5.0,945174008
392,4,2203,4.0,945079729
393,4,2204,5.0,964540008
394,4,2282,1.0,945629238
395,4,2324,1.0,964622590
396,4,2336,2.0,964538964
397,4,2351,4.0,945078467
398,4,2359,4.0,964622590
399,4,2390,5.0,945079164
400,4,2395,3.0,964623306
401,4,2406,4.0,986935302
402,4,2467,4.0,945079858
403,4,2571,1.0,945173385
404,4,2583,5.0,945078863
405,4,2599,5.0,964622684
406,4,2628,1.0,986848894
407,4,2683,4.0,945079790
408,4,2692,5.0,945079013
409,4,2712,2.0,945078542
410,4,2762,4.0,964539986
411,4,2763,1.0,964778621
412,4,2770,2.0,945173553
413,4,2791,5.0,964539628
414,4,2843,5.0,945078814
415,4,2858,5.0,964539140
416,4,2874,4.0,986935016
417,4,2921,4.0,945078708
418,4,2926,5.0,986934870
419,4,2959,2.0,945078528
420,4,2973,2.0,945078946
421,4,2997,4.0,986848610
422,4,3033,4.0,986936200
423,4,3044,5.0,945079920
424,4,3060,4.0,986934884
425,4,3079,3.0,964778197
426,4,3083,5.0,964622487
427,4,3160,4.0,964539121
428,4,3175,1.0,964538930
429,4,3176,4.0,964539771
430,4,3204,4.0,964539828
431,4,3255,4.0,964623306
432,4,3317,4.0,986934498
433,4,3358,3.0,964622758
434,4,3365,5.0,964538329
435,4,3386,4.0,964539395
436,4,3408,4.0,986849238
437,4,3481,2.0,964538243
438,4,3489,1.0,986848908
439,4,3508,5.0,964538351
440,4,3538,2.0,986849212
441,4,3591,1.0,986935199
442,4,3788,3.0,964539085
443,4,3809,3.0,986936207
444,4,3851,5.0,986849180
445,4,3897,4.0,986934465
446,4,3911,3.0,986849149
447,4,3967,4.0,986849164
448,4,3996,4.0,986849130
449,4,4002,3.0,986934819
450,4,4014,1.0,986849254
451,4,4020,3.0,986848856
452,4,4021,4.0,986849180
453,4,4027,3.0,986849201
454,4,4029,3.0,986849226
455,4,4033,4.0,986849149
456,4,4034,5.0,986848753
457,4,4074,3.0,986848665
458,4,4121,4.0,986934901
459,4,4144,3.0,986848685
460,4,4166,3.0,986848700
461,4,4226,2.0,1007569424
462,4,4239,5.0,986848685
463,4,4246,4.0,1007574542
464,4,4252,3.0,1007569465
465,4,4260,2.0,1007569424
466,4,4273,4.0,1007574470
467,4,4308,1.0,1007569465
468,4,4347,4.0,1007569586
469,4,4381,3.0,1007574509
470,4,4641,1.0,1007569586
471,4,4741,3.0,1007574532
472,4,4765,5.0,1007569445
473,4,4881,3.0,1007569445
474,4,4896,4.0,1007574532
475,4,4902,4.0,1007569465
476,4,4967,5.0,1007569424
477,5,1,4.0,847434962
478,5,21,4.0,847435238
479,5,34,4.0,847434881
480,5,36,4.0,847435292
481,5,39,3.0,847434961
482,5,50,4.0,847434881
483,5,58,5.0,847435238
484,5,110,4.0,847434880
485,5,150,3.0,847434748
486,5,153,3.0,847434802
487,5,232,4.0,847435292
488,5,247,5.0,847435337
489,5,253,3.0,847435292
490,5,261,4.0,847435238
491,5,265,3.0,847435129
492,5,266,1.0,847435311
493,5,290,5.0,847435311
494,5,296,5.0,847434748
495,5,300,3.0,847435337
496,5,316,2.0,847434832
497,5,318,3.0,847434880
498,5,344,3.0,847434802
499,5,349,3.0,847434832
500,5,357,2.0,847435238
501,5,364,3.0,847434882
502,5,367,4.0,847435129
503,5,380,2.0,847434748
504,5,410,3.0,847435292
505,5,457,4.0,847434801
506,5,474,4.0,847435337
507,5,475,5.0,847435311
508,5,515,3.0,847435129
509,5,527,5.0,847434960
510,5,531,4.0,847435258
511,5,534,3.0,847435311
512,5,588,4.0,847434801
513,5,589,3.0,847435258
514,5,590,5.0,847434747
515,5,592,3.0,847434747
516,5,594,5.0,847435238
517,5,595,5.0,847434832
518,5,596,5.0,847435292
519,5,597,3.0,847434962
520,5,608,3.0,847435258
521,6,2,4.0,845553522
522,6,3,5.0,845554296
523,6,4,3.0,845554349
524,6,5,5.0,845553938
525,6,6,4.0,845553757
526,6,7,4.0,845554264
527,6,8,3.0,845555281
528,6,10,3.0,845553253
529,6,11,4.0,845553489
530,6,13,3.0,845555588
531,6,15,4.0,845554505
532,6,16,4.0,845553819
533,6,17,4.0,845553559
534,6,19,2.0,845553382
535,6,21,2.0,845553382
536,6,22,5.0,845553875
537,6,24,4.0,845554397
538,6,25,3.0,845553695
539,6,26,4.0,845555362
540,6,27,3.0,845555402
541,6,31,3.0,845553819
542,6,32,4.0,845553426
543,6,34,4.0,845553354
544,6,36,5.0,845553726
545,6,41,4.0,845554962
546,6,43,4.0,845555607
547,6,45,3.0,845553907
548,6,46,4.0,845554551
549,6,47,4.0,845553317
550,6,50,1.0,845553381
551,6,54,4.0,845555402
552,6,60,4.0,845554263
553,6,61,4.0,845555454
554,6,62,4.0,845553660
555,6,65,3.0,845555070
556,6,66,3.0,845555151
557,6,76,4.0,845555317
558,6,79,3.0,845554907
559,6,86,5.0,845556131
560,6,87,3.0,845555300
561,6,88,2.0,845555694
562,6,89,4.0,845555124
563,6,92,4.0,845555454
564,6,93,4.0,845554584
565,6,95,4.0,845553559
566,6,100,3.0,845555151
567,6,102,1.0,845555436
568,6,104,4.0,845554349
569,6,105,3.0,845553757
570,6,110,5.0,845553283
571,6,112,4.0,845553994
572,6,113,3.0,845556257
573,6,126,3.0,845555342
574,6,135,3.0,845554987
575,6,140,3.0,845555024
576,6,141,4.0,845553586
577,6,145,4.0,845553966
578,6,146,4.0,845555607
579,6,150,4.0,845553110
580,6,151,4.0,845553586
581,6,153,3.0,845553146
582,6,158,4.0,845553660
583,6,159,3.0,845555006
584,6,160,5.0,845553457
585,6,161,3.0,845553253
586,6,163,3.0,845553907
587,6,165,3.0,845553146
588,6,168,5.0,845553695
589,6,170,3.0,845554263
590,6,171,3.0,845555402
591,6,174,3.0,845554479
592,6,177,3.0,845554931
593,6,179,1.0,845555362
594,6,180,2.0,845555006
595,6,181,3.0,845553938
596,6,185,3.0,845553283
597,6,186,3.0,845553619
598,6,189,3.0,845556241
599,6,191,2.0,845554931
600,6,195,4.0,845554455
601,6,196,3.0,845553586
602,6,201,3.0,845556290
603,6,204,3.0,845553619
604,6,205,3.0,845555477
605,6,207,4.0,845554024
606,6,208,3.0,845553253
607,6,209,3.0,845556106
608,6,210,4.0,845556310
609,6,212,4.0,845556181
610,6,216,4.0,845554099
611,6,217,3.0,845555382
612,6,218,2.0,845553994
613,6,219,3.0,845556131
614,6,222,4.0,845554024
615,6,224,3.0,845553794
616,6,225,4.0,845553381
617,6,230,5.0,845553966
618,6,231,3.0,845553174
619,6,234,2.0,845554176
620,6,236,4.0,845553559
621,6,237,4.0,845553875
622,6,239,3.0,845554987
623,6,240,3.0,845555571
624,6,243,3.0,845555588
625,6,248,5.0,845554263
626,6,250,4.0,845555588
627,6,251,3.0,845556257
628,6,252,4.0,845553619
629,6,253,3.0,845553283
630,6,254,3.0,845555655
631,6,256,3.0,845553726
632,6,257,5.0,845554176
633,6,258,3.0,845555172
634,6,261,4.0,845553695
635,6,262,5.0,845554551
636,6,265,3.0,845553726
637,6,266,3.0,845553457
638,6,267,3.0,845554376
639,6,270,3.0,845555172
640,6,271,4.0,845555249
641,6,273,3.0,845553875
642,6,274,4.0,845555151
643,6,276,4.0,845553907
644,6,277,5.0,845553844
645,6,279,3.0,845555436
646,6,281,4.0,845554320
647,6,282,3.0,845553522
648,6,288,2.0,845553283
649,6,289,3.0,845554455
650,6,291,3.0,845555571
651,6,292,4.0,845553253
652,6,293,3.0,845553660
653,6,296,2.0,845553110
654,6,302,3.0,845555436
655,6,303,3.0,845554099
656,6,304,4.0,845555546
657,6,310,3.0,845556119
658,6,312,1.0,845555151
659,6,313,3.0,845555546
660,6,314,5.0,845554603
661,6,315,4.0,845553522
662,6,316,5.0,845553174
663,6,317,4.0,845553457
664,6,318,5.0,845553200
665,6,327,1.0,845554062
666,6,329,4.0,845553200
667,6,330,3.0,845555071
668,6,332,3.0,845555046
669,6,333,5.0,845553757
670,6,336,3.0,845556223
671,6,337,5.0,845553586
672,6,339,4.0,845553253
673,6,340,4.0,845555265
674,6,342,3.0,845553938
675,6,343,3.0,845555172
676,6,344,3.0,845553146
677,6,347,3.0,845555300
678,6,348,3.0,845553938
679,6,349,5.0,845553146
680,6,350,5.0,845553489
681,6,351,4.0,845554455
682,6,352,3.0,845555382
683,6,353,4.0,845553726
684,6,354,4.0,845555402
685,6,355,4.0,845553819
686,6,356,5.0,845553200
687,6,357,3.0,845553457
688,6,358,3.0,845555265
689,6,359,3.0,845556412
690,6,360,3.0,845555094
691,6,361,4.0,845554376
692,6,362,3.0,845553994
693,6,364,5.0,845553317
694,6,366,3.0,845554962
695,6,367,4.0,845553317
696,6,368,5.0,845553726
697,6,370,4.0,845553794
698,6,371,3.0,845554141
699,6,374,3.0,845554296
700,6,377,5.0,845553317
701,6,378,3.0,845554987
702,6,380,4.0,845553110
703,6,381,3.0,845553994
704,6,382,3.0,845554397
705,6,383,3.0,845554320
706,6,405,3.0,845554603
707,6,410,3.0,845553354
708,6,412,3.0,845554505
709,6,415,4.0,845554420
710,6,416,3.0,845554962
711,6,419,3.0,845554224
712,6,426,3.0,845554551
713,6,432,5.0,845553489
714,6,434,4.0,845553200
715,6,435,3.0,845553489
716,6,437,3.0,845554505
717,6,440,4.0,845553457
718,6,445,3.0,845555124
719,6,450,4.0,845555024
720,6,454,4.0,845553283
721,6,455,3.0,845554062
722,6,457,5.0,845553174
723,6,458,3.0,845555546
724,6,460,3.0,845555281
725,6,466,2.0,845553844
726,6,468,4.0,845553907
727,6,469,4.0,845555477
728,6,472,3.0,845555632
729,6,474,4.0,845553522
730,6,475,4.0,845554099
731,6,477,4.0,845554141
732,6,480,5.0,845553200
733,6,485,3.0,845553794
734,6,489,3.0,845554505
735,6,490,3.0,845554584
736,6,491,4.0,845554141
737,6,493,3.0,845555172
738,6,494,3.0,845554176
739,6,497,3.0,845553819
740,6,500,5.0,845553354
741,6,502,3.0,845554455
742,6,505,3.0,845555317
743,6,508,4.0,845553586
744,6,509,3.0,845553522
745,6,510,3.0,845555546
746,6,515,4.0,845553794
747,6,516,4.0,845554908
748,6,520,3.0,845553844
749,6,524,3.0,845554479
750,6,527,3.0,845553426
751,6,531,3.0,845554296
752,6,532,3.0,845554224
753,6,536,3.0,845556181
754,6,537,3.0,845554551
755,6,539,3.0,845553426
756,6,540,3.0,845554099
757,6,542,4.0,845554524
758,6,543,3.0,845554099
759,6,546,2.0,845554349
760,6,548,3.0,845554908
761,6,552,3.0,845553875
762,6,553,5.0,845553559
763,6,569,4.0,845555342
764,6,575,3.0,845555070
765,6,587,5.0,845553381
766,6,588,5.0,845553146
767,6,589,3.0,845553317
768,6,590,5.0,845553109
769,6,592,3.0,845553109
770,6,593,4.0,845553174
771,6,594,4.0,845553819
772,6,595,5.0,845553174
773,6,596,3.0,845554141
774,6,597,4.0,845553354
775,6,606,3.0,845555024
776,6,608,3.0,845553844
777,6,609,4.0,845555342
778,6,616,5.0,845554062
779,6,628,3.0,845555300
780,6,631,4.0,845555265
781,6,637,4.0,845555046
782,6,640,1.0,845555362
783,6,647,4.0,845555151
784,6,662,3.0,845556147
785,6,667,3.0,845555342
786,6,694,3.0,845555694
787,6,697,3.0,845556378
788,6,700,4.0,845556147
789,6,704,3.0,845555571
790,6,708,4.0,845554376
791,6,709,5.0,845555249
792,6,710,3.0,845556223
793,6,711,4.0,845555317
794,6,719,2.0,845555694
795,6,736,5.0,845553619
796,6,747,3.0,845555046
797,6,762,1.0,845555006
798,6,765,3.0,845555632
799,6,775,3.0,845556462
800,6,780,5.0,845556915
801,6,783,5.0,845554584
802,6,795,3.0,845556506
803,6,799,3.0,845555656
804,6,801,3.0,845556194
805,6,802,4.0,845554584
806,6,818,3.0,845555514
807,6,830,5.0,845556222
808,6,835,4.0,845556194
809,6,837,3.0,845556241
810,6,838,4.0,845555514
811,6,839,3.0,845556120
812,6,842,3.0,845555675
813,6,848,4.0,845556340
814,6,852,4.0,845555694
815,6,867,3.0,845556412
816,6,880,3.0,845556181
817,6,881,3.0,845556340
818,6,888,3.0,845556448
819,6,891,3.0,845556241
820,6,979,3.0,845556808
821,6,981,3.0,845556567
822,6,986,4.0,845556475
823,6,991,4.0,845556808
824,6,996,4.0,845556323
825,6,999,2.0,845556412
826,6,1004,4.0,845556506
827,6,1006,4.0,845556694
828,6,1042,3.0,845556462
829,6,1049,5.0,845556694
830,6,1061,4.0,845556860
831,6,1064,4.0,845556579
832,6,1073,3.0,845555571
833,6,1082,4.0,845556278
834,6,1084,3.0,845555454
835,7,1,4.5,1106635946
836,7,50,4.5,1106635993
837,7,58,3.0,1106635520
838,7,150,4.5,1106635925
839,7,165,4.0,1106635987
840,7,260,5.0,1106635933
841,7,356,5.0,1106635915
842,7,380,3.0,1106635937
843,7,466,5.0,1106635532
844,7,480,5.0,1106635917
845,7,587,2.0,1106635714
846,7,588,3.0,1106635971
847,7,589,2.5,1106635940
848,7,592,3.0,1106635922
849,7,593,5.0,1106635912
850,7,595,3.5,1106712636
851,7,648,4.0,1106635981
852,7,750,4.0,1106636810
853,7,780,4.5,1106635943
854,7,920,3.0,1106635685
855,7,924,4.0,1106712615
856,7,1101,4.0,1106635502
857,7,1183,1.5,1106712613
858,7,1196,4.0,1106635996
859,7,1208,4.0,1106635462
860,7,1210,4.0,1106635965
861,7,1219,5.0,1106635496
862,7,1220,4.5,1106635464
863,7,1240,5.0,1106712575
864,7,1246,1.5,1106635678
865,7,1270,5.0,1106635681
866,7,1517,3.5,1106635489
867,7,1584,5.0,1106635423
868,7,1610,4.0,1106635429
869,7,1617,3.0,1107127060
870,7,1682,3.0,1106635653
871,7,1784,0.5,1106635416
872,7,1917,4.0,1106635484
873,7,1923,1.5,1106635444
874,7,1954,4.5,1106635657
875,7,2019,5.0,1106713565
876,7,2324,2.0,1106712559
877,7,2353,3.5,1106635625
878,7,2529,5.0,1106635640
879,7,2628,1.5,1106712553
880,7,2640,3.0,1106635540
881,7,2671,4.5,1113542732
882,7,2683,2.0,1106635420
883,7,2688,2.5,1106713072
884,7,2701,1.5,1106713076
885,7,2717,3.5,1106713081
886,7,2762,4.5,1106635648
887,7,2858,4.0,1106712546
888,7,3114,4.5,1106635500
889,7,3354,1.5,1106713005
890,7,3408,4.5,1106712549
891,7,3578,1.5,1106636534
892,7,3623,1.0,1106712541
893,7,3793,3.5,1106635630
894,7,3869,5.0,1106635733
895,7,3916,4.0,1106636596
896,7,3977,2.5,1106635635
897,7,3994,3.0,1161738301
898,7,4018,4.0,1106712913
899,7,4223,2.0,1106635742
900,7,4246,2.0,1110855253
901,7,4306,4.0,1106635524
902,7,4310,0.5,1107127033
903,7,4370,4.5,1106712869
904,7,4643,1.0,1106635749
905,7,4700,1.5,1109746591
906,7,4844,1.5,1161738352
907,7,4874,3.0,1106635738
908,7,4886,4.0,1106636531
909,7,4896,4.0,1106636718
910,7,4963,4.0,1106636702
911,7,4993,4.5,1106636589
912,7,4995,4.5,1106636610
913,7,5218,3.5,1106712866
914,7,5349,3.5,1106636606
915,7,5378,0.5,1106635735
916,7,5445,4.0,1106636707
917,7,5459,3.0,1106712820
918,7,5464,3.0,1106636612
919,7,5502,1.5,1106635745
920,7,5618,5.0,1106713586
921,7,5816,4.5,1106635705
922,7,5952,4.5,1106636527
923,7,5989,4.0,1106636600
924,7,5991,4.5,1106712818
925,7,6333,4.0,1106636516
926,7,6365,4.0,1106712831
927,7,6534,0.5,1157949714
928,7,6539,4.5,1106636584
929,7,6863,4.5,1106712827
930,7,6934,2.0,1106712812
931,7,7143,4.5,1106636579
932,7,7153,4.0,1106636520
933,7,7155,3.0,1173051472
934,7,7445,4.0,1107473963
935,7,8207,4.5,1106713442
936,7,8360,3.5,1106636782
937,7,8368,2.5,1106636592
938,7,8373,2.0,1108602792
939,7,8528,4.5,1106636844
940,7,8636,4.5,1106636511
941,7,8665,3.5,1108602755
942,7,8666,1.0,1106779625
943,7,8783,1.0,1161738306
944,7,8798,4.5,1106636602
945,7,8808,1.5,1109746594
946,7,8865,1.0,1106713549
947,7,8870,3.5,1118025961
948,7,8907,1.0,1110757877
949,7,8908,4.5,1122333561
950,7,8949,4.0,1110757890
951,7,8957,4.0,1106636098
